web_scraper_order,web_scraper_start_url,pagination-selector,price,data,image
"1770053921-450","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","265.00","เพดดิกรี อาหารสุนัขชนิดเม็ด สำหรับสุนัขโต รสไก่และผัก 3 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/63/93/9334214022963/thumbnail/9334214022963_1-20230710170846-.jpg"
"1770053921-451","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","235.00","ด็อกกี้ พาวส์ สันในไก่เจอร์กี้นิ่ม 320 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/43/88/8851759460643/thumbnail/8851759460643_1-20230825113500-.jpg"
"1770053921-452","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","79.00","บิ๊กซี แฮปปี้ ไพรซ์ โปร แชมพูสุนัข สูตรบำรุงขนและผิวหนัง สำหรับสุนัขขนยาว 350 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/20/88/8850969379820/thumbnail/8850969379820_1.jpg"
"1770053921-453","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","91.00","เชนการ์ด 2 สเปรย์กำจัดเห็บหมัด 200 ซีซี","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/39/88/8851495006839/thumbnail/8851495006839_1-20241016143836-.jpg"
"1770053921-454","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","34.00","บิ๊กซี แฮปปี้ ไพรซ์ อาหารปลาเม็ดจิ๋ว 100 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/18/88/8858724306418/thumbnail/8858724306418_1-20240205161624-.jpg"
"1770053921-455","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","159.00","บิ๊กซี แฮปปี้ ไพรซ์ โปร อาหารสุนัขชนิดเม็ด รสไก่และตับ 1.5 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/71/88/8859104008571/thumbnail/8859104008571_1-20240325094741-.jpg"
"1770053921-456","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","235.00","บิ๊กซี แฮปปี้ ไพรซ์ โปร อาหารสุนัขชนิดเม็ด รสเนื้อ 3 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/64/88/8859104008564/thumbnail/8859104008564_1-20240325094752-.jpg"
"1770053921-457","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","235.00","บิ๊กซี แฮปปี้ ไพรซ์ โปร อาหารสุนัขชนิดเม็ด รสไก่และตับ 3 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/88/88/8859104008588/thumbnail/8859104008588_1-20240325095207-.jpg"
"1770053921-458","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","79.00","เชนการ์ด คอมพลีท ลองแฮร์ แชมพูสุนัข สำหรับสุนัขขนยาว 300 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/11/88/8851495011611/thumbnail/8851495011611_1-20240109121248-.jpg"
"1770053921-459","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","55.00","โทโร่ พลัส วิตามินเอ ขนมแมวเลีย รสทูน่าและแซลมอนอลาสก้า 15 ก. แพ็ค 5 ซอง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/65/88/8859160401965/thumbnail/8859160401965_1-20240711155244-.jpg"
"1770053921-460","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","125.00","บิ๊กซี แฮปปี้ ไพรซ์ โปร อาหารแมวชนิดเม็ด รสทูน่า 1.2 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/32/88/8859104008632/thumbnail/8859104008632_1-20240325095032-.jpg"
"1770053921-461","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","125.00","บิ๊กซี แฮปปี้ ไพรซ์ โปร อาหารแมวชนิดเม็ด รสซีฟู้ด 1.2 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/56/88/8859104008656/thumbnail/8859104008656_1-20240325095048-.jpg"
"1770053921-462","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","275.00","แค็ทเอ็นจอย อาหารแมวชนิดเม็ด รสปลาทะเล 3 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/60/88/8859104000360/thumbnail/8859104000360_1.jpg"
"1770053921-463","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","175.00","สมาร์ทฮาร์ท อาหารเม็ดสุนัขโต รสสเต็กเนื้อ 1.3 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/38/88/8850477890138/thumbnail/8850477890138-20251114102304-.jpg"
"1770053921-464","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","195.00","โนวี ขนมแมวเลีย รสแซลมอนกับทูน่าและหอยเซลล์ 15 ก. แพ็ค 25 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/83/88/8858767392683/thumbnail/8858767392683_1-20231222132416-.jpg"
"1770053921-465","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","139.00","โนวี ขนมแมวเลีย รสแซลมอนกับทูน่า 15 ก. x 25 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/52/88/8858767392652/thumbnail/8858767392652_1-20231222132340-.jpg"
"1770053921-466","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","42.00","บิ๊กซี แฮปปี้ ไพรซ์ ชิคเก้น สโมคกี้ เบคอน สไลด์ 40 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/77/88/8852523013577/thumbnail/8852523013577_1-20240306140750-.jpg"
"1770053921-467","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","195.00","โนวี ขนมแมวเลีย รสแซลมอนกับทูน่าและปู 15 ก. แพ็ค 25 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/76/88/8858767392676/thumbnail/8858767392676_1-20231222132405-.jpg"
"1770053921-468","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","96.00","หอม สเปรย์กำจัดกลิ่นชีวภาพ 300 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/68/88/8851699901268/thumbnail/8851699901268_1-20250221104756-.jpg"
"1770053921-469","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","87.00","เลิฟแคร์ อาหารสุนัขชนิดเม็ด สำหรับสุนัขโตพันธุ์เล็ก 500 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/78/88/8850477015678/thumbnail/8850477015678_1-20240102144355-.jpg"
"1770053921-470","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","59.00","เฟลิกซ์ ปาร์ตี้มิกซ์ เพลย์ทูป ขนมแมว รสไก่และตับ 50 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/71/88/8850125099371/thumbnail/8850125099371_1-20240913150724-.jpg"
"1770053921-471","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","129.00","เชนการ์ด เฟรช ออเดอร์ โซลูชั่น สเปรย์ขจัดกลิ่นสำหรับสัตว์เลี้ยง 500 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/10/88/8851495013110/thumbnail/8851495013110_1-20240109121438-.jpg"
"1770053921-472","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","79.00","บิ๊กซี แฮปปี้ ไพรซ์ โปร แชมพูสุนัข สำหรับลูกสุนัข และสุนัขที่มีผิวบอบบาง 350 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/06/88/8850969379806/thumbnail/8850969379806_1-20240315105531-.jpg"
"1770053921-473","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","193.00","โอเล่ อาหารสุนัข ชนิดเม็ด รสเนื้อ 3 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/83/88/8859306610183/thumbnail/8859306610183_1.jpg"
"1770053921-474","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","125.00","บิ๊กซี แฮปปี้ ไพรซ์ โปร อาหารแมวชนิดเม็ด รสปลาทู 1.2 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/18/88/8859104008618/thumbnail/8859104008618_1-20240325095019-.jpg"
"1770053921-475","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","179.00","บิ๊กซี แฮปปี้ ไพรซ์ อาหารสุนัขชนิดเม็ด สำหรับสุนัขโต รสเนื้อ 3 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/14/88/8859104006614/thumbnail/8859104006614_1-20240104193729-.jpg"
"1770053921-476","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","16.00","เชอร์แมน อาหารแมวโตชนิดเปียก รสไก่และผักในเยลลี่ 85 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/37/88/8859306660737/thumbnail/8859306660737_1-20241031121521-.jpg"
"1770053921-477","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","550.00","ซอย แคท อาหารเม็ดแมวโตทุกสายพันธุ์ รวมรส 10 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/64/88/8850477028364/thumbnail/8850477028364-20251114101520-.jpg"
"1770053921-478","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","23.00","มีโอ ดีไลท์ อาหารแมวชนิดเปียก รสปลาทูน่าและน่องไก่ฉีกในเยลลี่ 70 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/06/88/8850477026506/thumbnail/8850477026506-20230807094019-.jpg"
"1770053921-479","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","552.00","เชาชูหรุ ขนมแมวเลีย รสไก่ 700 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/56/88/8859387700056/thumbnail/8859387700056.jpg"
"1770053921-480","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","52.00","เจอร์ไฮ ขนมสุนัข รสคุกกี้ 60 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/38/88/8851759911138/thumbnail/8851759911138_1-20240930141620-.jpg"
"1770053921-481","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","127.00","แค็ท เอ็นจอย อาหารแมวโตชนิดเม็ด รสแซลมอน สูตรสำหรับแมวเลี้ยงในบ้าน/ทำหมัน 1.2 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/50/88/8859104008250/thumbnail/8859104008250_1-20240926094958-.jpg"
"1770053921-482","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","235.00","ด็อกกี้ พาวส์ สันในไก่เจอร์กี่อบแห้ง 320 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/50/88/8851759460650/thumbnail/8851759460650_1-20230825113430-.jpg"
