web_scraper_order,web_scraper_start_url,pagination-selector,price,data2,image
"1769948089-465","https://www.bigc.co.th/category/beverages?limit=100&page=23","","115.00","ลอร์ เอสเซนโซ่ 2อิน1 พรีมิกซ์ อินสแตนท์ คอฟฟี่ วิธ ไมโครกราวด์ คอฟฟี่ 16 ก. x 13 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/35/88/8851753090235/thumbnail/8851753090235_1-20240711111033-.jpg"
"1769948089-466","https://www.bigc.co.th/category/beverages?limit=100&page=23","","10.00","กาโตะ คูลคูล น้ำลิ้นจี่ 25% 400 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/98/88/8850624152898/thumbnail/8850624152898_1-20230103084353-.jpg"
"1769948089-467","https://www.bigc.co.th/category/beverages?limit=100&page=23","","51.00","อิชิตัน เย็น เย็น เครื่องดื่มน้ำจับเลี้ยง 315 มล. X 6 ขวด","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/97/88/8858891302497/8858891302497_1-20240930120000-.jpg"
"1769948089-468","https://www.bigc.co.th/category/beverages?limit=100&page=23","","116.00","เนสกาแฟ กาแฟอเมริกาโน่ผสานอาราบิก้าปรุงสำเร็จ สูตรแคลอรี่ต่ำ แบบซอง 9.6 ก. แพ็ค 25","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/39/88/8850125088139/thumbnail/8850125088139_1-20250620164343-.jpg"
"1769948089-469","https://www.bigc.co.th/category/beverages?limit=100&page=23","","76.00","ดอยคำ น้ำมะเขือเทศ 99% เจ 1000 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/27/88/8850773510327/thumbnail/8850773510327_3.jpg"
"1769948089-470","https://www.bigc.co.th/category/beverages?limit=100&page=23","","25.00","คิวมินซี เคอร์คิวมิน เครื่องดื่มขมิ้นชันสกัดธรรมชาติผสมเลมอน 150 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/12/88/8859577501012/thumbnail/8859577501012_1-20230621113622-.jpg"
"1769948089-471","https://www.bigc.co.th/category/beverages?limit=100&page=23","","85.00","ดอยคำ ตะไคร้ผงสำเร็จรูป สูตรน้ำตาลน้อยกว่า 120 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/14/88/8850773107114/thumbnail/8850773107114_1-20240125105624-.jpg"
"1769948089-472","https://www.bigc.co.th/category/beverages?limit=100&page=23","","199.00","สก๊อต กิ๊ฟท์บ๊อกซ์ เพียวเร่พรุนสกัดเข้มข้น รุ่น 01","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/60/88/8852007982160/thumbnail/8852007982160_1-20251015150608-.jpg"
"1769948089-473","https://www.bigc.co.th/category/beverages?limit=100&page=23","","109.00","บิ๊กซี แฮปปี้ ไพรซ์ โปร ครีมเทียม 900 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/21/88/8852114902921/thumbnail/8852114902921_1.jpg"
"1769948089-474","https://www.bigc.co.th/category/beverages?limit=100&page=23","","78.00","ทิปโก้ น้ำแอปเปิ้ลผสมน้ำองุ่น 100% 1,000 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/99/88/8851013798499/thumbnail/8851013798499_1_3_1.jpg"
"1769948089-475","https://www.bigc.co.th/category/beverages?limit=100&page=23","","30.00","โออิชิ โกลด์ ชาเขียว เก็นไมฉะ สูตรไม่มีน้ำตาล 400 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/66/88/8854698014366/thumbnail/8854698014366_7.jpg"
"1769948089-476","https://www.bigc.co.th/category/beverages?limit=100&page=23","","200.00","เขาช่อง กาแฟปรุงสำเร็จ 3 อิน 1 มอคค่า 17 ก. แพ็ค 30 ซอง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/09/88/8859102130809/thumbnail/8859102130809_1-20240328171352-.jpg"
"1769948089-477","https://www.bigc.co.th/category/beverages?limit=100&page=23","","109.00","บัดดี้ ดีน โกลด์ กาแฟสำเร็จรูป อาราบิก้า บราซิล 100 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/86/88/8850390045486/thumbnail/8850390045486_1-20240724103836-.jpg"
"1769948089-478","https://www.bigc.co.th/category/beverages?limit=100&page=23","","27.00","อิโตเอ็น โออิ โอฉะ ชาเขียวพร้อมดื่มกลิ่นมะลิ รสหวาน 500 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/26/88/8859112600026/thumbnail/8859112600026.jpg"
"1769948089-479","https://www.bigc.co.th/category/beverages?limit=100&page=23","","304.00","โค้ก น้ำอัดลม สูตรไม่มีน้ำตาล 325 มล. x 24 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/71/88/8851959232071/thumbnail/8851959232071_1-20250306110645-.jpg"
"1769948089-480","https://www.bigc.co.th/category/beverages?limit=100&page=23","","119.00","จินเจน เครื่องดื่มขิงผงสำเร็จรูป 100% 70 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/46/88/8850316010246/thumbnail/8850316010246_1-20241112163333-.jpg"
"1769948089-481","https://www.bigc.co.th/category/beverages?limit=100&page=23","","10.00","คูลคูล เฟรช น้ำมะพร้าวใบเตยผสมวุ้นมะพร้าว 280 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/38/88/8850624911938/thumbnail/8850624911938_1-20230530112254-.jpg"
"1769948089-482","https://www.bigc.co.th/category/beverages?limit=100&page=23","","429.00","มอคโคน่า ทรีโอ กาแฟซองปรุงสำเร็จชนิดผง 3 in 1 เอสเปรสโซ่ 15.8 ก. แพ็ค 100","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/13/88/8851753098613/thumbnail/8851753098613_1-20250310105802-.jpg"
"1769948089-483","https://www.bigc.co.th/category/beverages?limit=100&page=23","","32.00","ฟูจิชะ น้ำชาเขียวพร้อมดื่ม ชาเขียวธรรมชาติ สูตร 2 500 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/23/88/8858672700023/thumbnail/8858672700023_1-20240126145326-.jpg"
"1769948089-484","https://www.bigc.co.th/category/beverages?limit=100&page=23","","75.00","เซเว่นอัพ น้ำอัดลมไม่มีน้ำตาล กลิ่นสตรอเบอร์รี่เลมอน 325 มล. x 6 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/26/88/8858998573226/thumbnail/8858998573226_1-20250616134422-.jpg"
"1769948089-485","https://www.bigc.co.th/category/beverages?limit=100&page=23","","102.00","วอสส์ น้ำแร่ธรรมชาติ 850 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/19/06/0682430400119/thumbnail/0682430400119_1-20240513153641-.jpg"
"1769948089-486","https://www.bigc.co.th/category/beverages?limit=100&page=23","","129.00","บัดดี้ดีน เอ็กซ์ตร้าเบลนด์ กาแฟสำเร็จรูป 165 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/36/88/8850390031236/thumbnail/8850390031236_1-20260123145219-.jpg"
"1769948089-487","https://www.bigc.co.th/category/beverages?limit=100&page=23","","629.00","ดอกบัวคู่ เครื่องดื่มรังนกสำเร็จรูป สูตรไซลิทอล 75 มล. แพ็ค 6","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/22/88/8850348910422/8850348910422_9-20241118094239-.jpg"
"1769948089-488","https://www.bigc.co.th/category/beverages?limit=100&page=23","","33.00","ยูนิฟ เฟรช น้ำผักผลไม้รวมผสมแครอทม่วง 40% 250 มล. แพ็ค 3","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/87/88/8850388540887/8850388540887_3-20240606152116-.jpg"
"1769948089-489","https://www.bigc.co.th/category/beverages?limit=100&page=23","","17.00","สิงห์ แดงเลมอนโซดา 330 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/23/88/8850999019123/thumbnail/8850999019123_1.jpg"
"1769948089-490","https://www.bigc.co.th/category/beverages?limit=100&page=23","","105.00","โอวัลติน มอลต์ พาวเวอร์ 3in1 เครื่องดื่มมอลต์ รสช็อกโกแลตปรุงสำเร็จ x 12 ซอง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/09/88/8850086163609/thumbnail/8850086163609_1-20251029110425-.jpg"
"1769948089-491","https://www.bigc.co.th/category/beverages?limit=100&page=23","","118.00","เนสท์เล่ ครีมาท็อป ครีมเทียม สีแดง 1000 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/63/88/8850124075963/thumbnail/8850124075963_1-20250619143624-.jpg"
"1769948089-492","https://www.bigc.co.th/category/beverages?limit=100&page=23","","196.00","มอคโคน่า ทรีโอ กาแฟปรุงสำเร็จชนิดผง 3อิน1 เอสเปรสโซ่ 15.8 ก. x 40 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/75/88/8851753098675/thumbnail/8851753098675_1-20250310161341-.jpg"
"1769948089-493","https://www.bigc.co.th/category/beverages?limit=100&page=23","","385.00","ดิลมา ชาสมุนไพร พรีเมี่ยม 2 ก. แพ็ค 100","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/23/93/9312631120523/thumbnail/9312631120523_1-20241111151835-.jpg"
"1769948089-494","https://www.bigc.co.th/category/beverages?limit=100&page=23","","138.00","มอคโคน่า ทรีโอ โกลด์ กาแฟปรุงสำเร็จชนิดผง 15.8 ก. x 20 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/18/88/8851753098118/thumbnail/8851753098118_1-20260108153602-.jpg"
"1769948089-495","https://www.bigc.co.th/category/beverages?limit=100&page=23","","30.00","โออิชิ โกลด์ คาบูเซฉะ ชาเขียวญี่ปุ่นพร้อมดื่ม สูตรไม่มีน้ำตาล 400 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/57/88/8854698014557/thumbnail/8854698014557_1-20250717142707-.jpg"
"1769948089-496","https://www.bigc.co.th/category/beverages?limit=100&page=23","","20.00","บลู ซี 200% เครื่องดื่มผสมวิตามิน กลิ่นพีช 500 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/14/88/8850389116814/thumbnail/8850389116814_1-20221219170106-.jpg"
"1769948089-497","https://www.bigc.co.th/category/beverages?limit=100&page=23","","115.00","โอวัลติน ซอยย์ น้ำเต้าหู้ผง ผสมงาดำและงาขาว 28 ก. แพ็ค 13 ซอง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/35/76/7612100063835/thumbnail/7612100063835_1-20251030155716-.jpg"
"1769948089-498","https://www.bigc.co.th/category/beverages?limit=100&page=23","","26.00","แฟนต้า น้ำอัดลม น้ำส้ม 1 ล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/64/88/8851959149164/8851959149164_1-20250306114044-.jpg"
"1769948089-499","https://www.bigc.co.th/category/beverages?limit=100&page=23","","85.00","บอนคาเฟ่ กระดาษกรองกาแฟ (ชุดดริปกาแฟ) 2แพ็ค / 1กล่อง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/16/88/8850287000116/thumbnail/8850287000116_1-20240517100653-.jpg"
"1769948089-500","https://www.bigc.co.th/category/beverages?limit=100&page=23","","115.00","ลอร์ เอสเซนโซ่ โคลอมเบียน มิสทีค 2อิน1 พรีมิกซ์ อินสแตนท์ คอฟฟี่ วิธ ไมโครกราวด์ คอฟฟี่ 16 ก. x 13 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/97/88/8851753090297/thumbnail/8851753090297_1-20240711110638-.jpg"
"1769948089-501","https://www.bigc.co.th/category/beverages?limit=100&page=23","","305.00","เนสกาแฟ โกลด์ เครมมา กาแฟสำเร็จรูปผสมกาแฟอาราบิก้าคั่วบดละเอียด 200 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/69/88/8850125086869/thumbnail/8850125086869_1-20250620164853-.jpg"
